0.01657679,0.00828839,0.02072098,0.01243259,0.01243259,0.00828839,0.0,0.00828839,0.01657679,0.0,0.00828839,0.01657679,0.01657679,0.00828839,0.01243259,0.0,0.14363868,0.15736556,0.11883689,0.14395239,0.14811967,0.12231896
0.01352484,0.01014363,0.00676242,0.01014363,0.01014363,0.01014363,0.00676242,0.00676242,0.00676242,0.00338121,0.00338121,0.01014363,0.00676242,0.01014363,0.00676242,0.01352484,0.12727121,0.14276078,0.12134823,0.15375639,0.16694841,0.15266656
0.01197517,0.00598758,0.00299379,0.00898138,0.00299379,0.00299379,0.01796275,0.00598758,0.01496896,0.00598758,0.00898138,0.00598758,0.0,0.01197517,0.00898138,0.00299379,0.15278347,0.13874349,0.1318721,0.16039507,0.14101593,0.15543826
0.0,0.00307782,0.0,0.00615563,0.00307782,0.0184669,0.02154471,0.00615563,0.00615563,0.01231126,0.00615563,0.01231126,0.0,0.0184669,0.00615563,0.00307782,0.15543875,0.16036198,0.11860071,0.16458997,0.14010491,0.13779103
0.02190013,0.00730004,0.02555015,0.00365002,0.01095006,0.00365002,0.00365002,0.00730004,0.02555015,0.00730004,0.00730004,0.00365002,0.00365002,0.00730004,0.00365002,0.00365002,0.14035981,0.14003403,0.14828452,0.14431522,0.13572528,0.14528028
0.01124279,0.0037476,0.0037476,0.01873798,0.00749519,0.01124279,0.0,0.01124279,0.01124279,0.0,0.0037476,0.00749519,0.00749519,0.01499039,0.01499039,0.02248558,0.12993276,0.1428164,0.1277478,0.15438017,0.15882052,0.13639848
0.00969453,0.01292604,0.00646302,0.00646302,0.01615755,0.00323151,0.00969453,0.00969453,0.0,0.00969453,0.00969453,0.00646302,0.00646302,0.01292604,0.00323151,0.00646302,0.13787449,0.15055276,0.13838951,0.1510905,0.14381694,0.14901537
0.0164484,0.00328968,0.00986904,0.0164484,0.00986904,0.0,0.00328968,0.00657936,0.0164484,0.00986904,0.00657936,0.0,0.00328968,0.00657936,0.01315872,0.00986904,0.14938405,0.15693942,0.14650847,0.15517721,0.14614687,0.11425674
0.01026744,0.00684496,0.0171124,0.00342248,0.0171124,0.0,0.0,0.0,0.01026744,0.01368992,0.01368992,0.01368992,0.0,0.0,0.0171124,0.01368992,0.14786753,0.15513848,0.13011634,0.128329,0.15244683,0.14920266
0.0,0.00391511,0.01174534,0.01957557,0.01174534,0.00391511,0.00391511,0.01174534,0.01174534,0.01174534,0.00783023,0.01566046,0.01174534,0.01174534,0.01957557,0.0,0.15538681,0.12524451,0.14799879,0.14133442,0.14954071,0.12389017
0.01908345,0.01908345,0.00763338,0.01145007,0.00763338,0.00381669,0.0,0.01145007,0.02290014,0.0,0.00763338,0.00381669,0.00381669,0.00381669,0.01908345,0.01145007,0.13856787,0.15687346,0.14145336,0.14333274,0.13136394,0.13574102
0.01600512,0.00400128,0.00400128,0.02800895,0.00800256,0.00800256,0.0,0.00800256,0.00800256,0.0,0.00400128,0.00800256,0.02400767,0.01200384,0.01200384,0.01600512,0.13559818,0.15141928,0.11765194,0.14137234,0.15859186,0.13531524
0.02524192,0.00360599,0.01081797,0.00721198,0.00360599,0.00360599,0.00360599,0.00360599,0.01081797,0.00360599,0.00721198,0.01802994,0.01081797,0.00360599,0.01802994,0.01081797,0.13486,0.15552532,0.1640053,0.15390793,0.13149752,0.11596437
0.01228845,0.0081923,0.02457691,0.00409615,0.0081923,0.00409615,0.0,0.01228845,0.02457691,0.00409615,0.01228845,0.01228845,0.00409615,0.0081923,0.02048076,0.00409615,0.15286641,0.14481694,0.15418051,0.12274522,0.15023428,0.1113106
0.00716381,0.01432763,0.00358191,0.01432763,0.01074572,0.00716381,0.00716381,0.00716381,0.01074572,0.0,0.01074572,0.01074572,0.01074572,0.00716381,0.01432763,0.00716381,0.15114886,0.16420702,0.12954951,0.12781451,0.14657287,0.13743094
0.0095349,0.0158915,0.0063566,0.0031783,0.0127132,0.0095349,0.0095349,0.0127132,0.0,0.0127132,0.0063566,0.0063566,0.0127132,0.0031783,0.0031783,0.0031783,0.14465729,0.14115667,0.13036818,0.15397924,0.15030526,0.15240136
0.00358461,0.00358461,0.01433844,0.01792305,0.01433844,0.01075383,0.00358461,0.00358461,0.01792305,0.00716922,0.0,0.00358461,0.00358461,0.01433844,0.00716922,0.01792305,0.13961814,0.1433942,0.16185057,0.13509424,0.12644039,0.15021802
0.01270863,0.00953147,0.00635431,0.01270863,0.01270863,0.00635431,0.00953147,0.00317716,0.00953147,0.00635431,0.00317716,0.00635431,0.00635431,0.00635431,0.00635431,0.00953147,0.14637636,0.14048556,0.12031647,0.16187657,0.14458184,0.15927692
0.02109306,0.00351551,0.02460857,0.00351551,0.00351551,0.00351551,0.0,0.01054653,0.02109306,0.01054653,0.01054653,0.00703102,0.00351551,0.0,0.01406204,0.00351551,0.15045881,0.15024828,0.11662189,0.14504022,0.15042849,0.14658192
0.00653964,0.00326982,0.01307928,0.00326982,0.00980946,0.00653964,0.00653964,0.01961893,0.00980946,0.02288875,0.0,0.00326982,0.0,0.00980946,0.01307928,0.00326982,0.16013764,0.14944813,0.12667982,0.15690554,0.1494607,0.12657532
0.00370206,0.00740412,0.01110618,0.01110618,0.0185103,0.01110618,0.0,0.01480824,0.00370206,0.01480824,0.01110618,0.00740412,0.00740412,0.00740412,0.01480824,0.00370206,0.1494617,0.16308755,0.12594391,0.12456952,0.14778965,0.14106527
0.00432424,0.03459391,0.00864848,0.0,0.02162119,0.02594543,0.00864848,0.02162119,0.02162119,0.0,0.00432424,0.0,0.0,0.01297272,0.00432424,0.00432424,0.1347515,0.12996501,0.13539125,0.14348338,0.14927485,0.13416446
0.0106213,0.00354043,0.00354043,0.02478303,0.00354043,0.0,0.00708087,0.00354043,0.0212426,0.0,0.00354043,0.0106213,0.00354043,0.01416173,0.0212426,0.0106213,0.14533786,0.15410493,0.1336848,0.15439871,0.12092974,0.14992665
0.0067697,0.01015454,0.01015454,0.01353939,0.01015454,0.00338485,0.0067697,0.0067697,0.01353939,0.0067697,0.0067697,0.0067697,0.0067697,0.0067697,0.01015454,0.01015454,0.14151599,0.14725721,0.13968591,0.13950372,0.15167754,0.14496572
0.00778294,0.00389147,0.00778294,0.01945735,0.00389147,0.0,0.0,0.01167441,0.00778294,0.00778294,0.00389147,0.01556588,0.01556588,0.00389147,0.02334882,0.02334882,0.12371276,0.158165,0.15282954,0.14326316,0.14100838,0.12536239
0.01653114,0.00330623,0.01322491,0.01322491,0.0,0.0,0.00330623,0.00661245,0.02975604,0.00661245,0.00661245,0.0,0.00330623,0.0,0.01653114,0.01322491,0.1348727,0.15202175,0.15286052,0.15443409,0.13873528,0.13482658
0.00652861,0.00652861,0.0,0.02285013,0.01305722,0.0032643,0.01305722,0.0,0.01305722,0.0032643,0.0032643,0.00652861,0.0032643,0.01958582,0.00652861,0.00979291,0.15393832,0.1526982,0.12066135,0.14547226,0.14213936,0.15451835
0.0,0.01475145,0.00737572,0.01475145,0.01106359,0.00737572,0.01843931,0.00737572,0.02212717,0.0,0.00368786,0.00368786,0.00368786,0.02212717,0.00368786,0.00737572,0.15168341,0.14687265,0.12800557,0.14579825,0.13325497,0.14687067
0.00369294,0.0,0.01846472,0.01477177,0.00369294,0.0,0.0,0.00369294,0.01477177,0.00369294,0.02585061,0.01107883,0.01477177,0.00369294,0.01107883,0.01846472,0.12353352,0.14544442,0.12951046,0.14496417,0.15400162,0.15482805
0.02336598,0.0,0.01557732,0.01557732,0.00778866,0.0,0.00389433,0.00389433,0.01168299,0.0,0.01168299,0.01557732,0.00778866,0.01557732,0.01168299,0.01168299,0.14164372,0.15802652,0.13797731,0.13574591,0.14657658,0.12425678
0.00794136,0.0,0.0,0.00794136,0.00397068,0.02779474,0.01191203,0.03176542,0.00397068,0.00397068,0.0,0.00794136,0.0,0.03970678,0.00397068,0.00794136,0.13733419,0.14435484,0.14897631,0.14675664,0.14269996,0.12105094
0.01843641,0.00368728,0.01474912,0.00737456,0.00737456,0.00737456,0.0,0.01474912,0.01474912,0.00737456,0.00368728,0.00368728,0.00737456,0.01106184,0.01106184,0.01474912,0.13933632,0.15389235,0.12680987,0.14032022,0.14926401,0.14288601
0.01107746,0.01107746,0.01476994,0.00738497,0.0258474,0.01846243,0.00369249,0.00369249,0.00369249,0.01107746,0.00369249,0.00738497,0.00369249,0.01476994,0.00369249,0.00369249,0.1411141,0.14968459,0.1444745,0.13510605,0.14924373,0.13267763
0.00667896,0.00667896,0.00667896,0.01335791,0.00333948,0.01001843,0.01335791,0.00333948,0.01335791,0.00333948,0.00667896,0.01335791,0.00667896,0.01001843,0.01001843,0.00667896,0.15139478,0.15228405,0.13388314,0.14339465,0.14988101,0.13558326
0.01396592,0.00349148,0.00349148,0.02094887,0.00349148,0.00698296,0.00349148,0.00698296,0.0174574,0.00349148,0.00349148,0.00349148,0.00349148,0.00698296,0.0174574,0.02094887,0.14384974,0.17963564,0.14034674,0.1325736,0.1441816,0.11975352
0.02125994,0.01062997,0.00708665,0.01062997,0.01417329,0.00354332,0.00354332,0.01062997,0.01062997,0.00354332,0.00354332,0.00354332,0.00354332,0.01771662,0.00708665,0.01062997,0.13553295,0.16007129,0.1268398,0.13486807,0.14965768,0.15129726
0.0150641,0.0150641,0.00753205,0.00753205,0.0150641,0.0,0.0,0.0150641,0.00753205,0.00753205,0.01129807,0.0,0.00753205,0.00753205,0.00753205,0.02636217,0.12205351,0.1635367,0.15758233,0.14457343,0.12238156,0.13923149
0.01171518,0.00390506,0.00390506,0.02733541,0.01171518,0.00390506,0.00390506,0.00781012,0.00390506,0.00781012,0.00390506,0.00781012,0.01952529,0.01171518,0.01562023,0.01171518,0.14227204,0.13828088,0.13616574,0.14050722,0.14336779,0.14320399
0.01208182,0.00805455,0.02013637,0.02013637,0.0161091,0.0,0.00402727,0.00402727,0.02013637,0.00402727,0.00402727,0.01208182,0.01208182,0.01208182,0.00805455,0.00402727,0.15088525,0.15144522,0.13175981,0.14849523,0.14066319,0.11566031
0.01883423,0.00376685,0.02260107,0.00376685,0.01130054,0.01130054,0.00753369,0.01130054,0.02260107,0.00376685,0.00376685,0.00376685,0.0,0.01883423,0.0,0.00753369,0.14508649,0.13880915,0.15111101,0.14856273,0.13133695,0.13441987
0.01043781,0.00695854,0.0,0.01391708,0.00347927,0.00695854,0.01391708,0.01043781,0.00347927,0.0,0.01043781,0.01043781,0.01739636,0.01739636,0.0,0.01391708,0.13558575,0.13320987,0.14272751,0.15092902,0.15557103,0.14280598
0.01461191,0.0,0.02191787,0.02191787,0.00365298,0.0,0.0,0.0,0.02922382,0.0,0.01095893,0.00365298,0.01095893,0.00365298,0.01095893,0.01461191,0.11990848,0.13651293,0.14152107,0.15635612,0.15043574,0.14914655
0.00987056,0.01974112,0.00658037,0.00329019,0.00987056,0.00329019,0.00987056,0.00987056,0.01974112,0.00658037,0.00987056,0.0,0.00329019,0.00329019,0.00987056,0.00658037,0.13644588,0.14233431,0.12572371,0.15849206,0.15167816,0.15371837
0.00637409,0.00318705,0.00637409,0.00956114,0.00637409,0.00318705,0.00318705,0.00637409,0.00956114,0.00956114,0.01593523,0.00637409,0.00318705,0.00318705,0.01593523,0.01912228,0.13022623,0.1696887,0.16550231,0.14601925,0.13430783,0.12677385
0.0,0.00336444,0.00336444,0.01345776,0.00336444,0.0,0.01009332,0.00672888,0.00672888,0.00672888,0.01009332,0.01682219,0.01009332,0.01009332,0.02018663,0.01345776,0.15792873,0.14300169,0.14163307,0.13295621,0.16586429,0.12403845
0.02260867,0.00753622,0.01507245,0.01507245,0.00753622,0.0,0.0,0.00753622,0.01130434,0.00376811,0.01130434,0.01130434,0.01507245,0.00376811,0.01130434,0.00753622,0.14943746,0.17432773,0.13214177,0.12080461,0.12562372,0.14694023
0.01277814,0.0095836,0.00319453,0.00319453,0.01277814,0.0095836,0.00319453,0.01277814,0.0,0.0095836,0.01277814,0.00638907,0.00638907,0.00638907,0.0095836,0.0095836,0.12647572,0.1644166,0.14126591,0.14889898,0.15357232,0.1375891
0.0038121,0.0038121,0.01524841,0.0076242,0.0038121,0.0038121,0.0076242,0.01524841,0.01524841,0.0076242,0.01143631,0.01524841,0.01143631,0.01143631,0.01524841,0.0038121,0.14430495,0.14170312,0.13454907,0.13792883,0.14450685,0.14452311
0.0245737,0.00351053,0.02808423,0.00351053,0.00351053,0.0,0.00351053,0.00702106,0.02106317,0.01053158,0.00702106,0.00351053,0.01053158,0.0,0.00702106,0.00702106,0.14193779,0.15109058,0.13562366,0.14908092,0.15286469,0.12898124
0.02145819,0.01430546,0.01788183,0.00715273,0.02861092,0.01430546,0.0,0.0,0.00357637,0.0107291,0.00357637,0.00357637,0.00715273,0.00357637,0.0,0.00715273,0.13647568,0.15769557,0.12757333,0.13471966,0.14607807,0.15440308
0.02195826,0.01254757,0.00313689,0.01254757,0.00941068,0.0,0.00941068,0.0,0.01254757,0.00313689,0.00627379,0.00627379,0.00941068,0.00313689,0.00941068,0.00627379,0.13686556,0.14803425,0.16596571,0.14702374,0.13474475,0.14189024
0.01110614,0.00370205,0.0074041,0.0074041,0.00370205,0.0074041,0.01480819,0.01480819,0.01480819,0.0,0.01110614,0.01110614,0.00370205,0.02591433,0.00370205,0.0074041,0.14287633,0.13658897,0.12367909,0.14402472,0.15050623,0.15424275
0.01671882,0.01003129,0.00668753,0.00668753,0.01671882,0.01337506,0.0,0.00334376,0.00334376,0.01003129,0.01003129,0.00668753,0.00668753,0.0,0.01337506,0.01003129,0.13114984,0.16064759,0.15679245,0.1528693,0.13338087,0.13140935
0.01459539,0.00729769,0.01824423,0.00729769,0.01459539,0.0,0.0,0.0,0.01824423,0.00364885,0.00364885,0.00729769,0.0,0.00364885,0.01094654,0.03648847,0.11881723,0.15310093,0.15540821,0.15058903,0.14021179,0.13591892
0.01089715,0.01452953,0.00726477,0.00363238,0.01816191,0.01089715,0.00726477,0.01089715,0.00363238,0.01089715,0.00363238,0.00726477,0.00363238,0.01089715,0.01089715,0.01089715,0.15554408,0.15233164,0.14309287,0.12660198,0.14214652,0.1349876
0.01734241,0.0086712,0.0028904,0.0086712,0.0057808,0.0,0.0086712,0.0028904,0.0086712,0.0028904,0.0115616,0.0057808,0.0057808,0.0086712,0.0057808,0.0115616,0.1164829,0.14708694,0.15800184,0.16181087,0.1619833,0.13901812
0.00384347,0.00384347,0.02306081,0.01537388,0.01153041,0.0,0.0,0.00384347,0.01921735,0.00768694,0.01153041,0.00768694,0.01537388,0.00384347,0.01153041,0.01537388,0.13198691,0.15297471,0.15987803,0.14798571,0.11843911,0.13499677
0.00760323,0.01140484,0.01140484,0.01140484,0.0,0.0,0.0,0.01900807,0.01140484,0.00760323,0.01140484,0.00760323,0.02280969,0.0,0.01900807,0.01140484,0.14209948,0.15166275,0.11401771,0.14335834,0.16026389,0.13653324
